Transaction_ID,Date,Store,City,Product_Category,Product_Name,Unit_Price,Quantity,Total_Sales,Discount,Profit,Customer_Segment
T07233,2022-07-22,Walmart,Houston,Clothing,Socks,276.71,4,885.47,0.2,244.22,Corporate
T07234,2022-10-19,Walmart,Phoenix,Beverages,Water,155.39,10,1087.73,0.3,202.28,Home Office
T07235,2022-11-12,Walmart,Houston,Clothing,Jacket,72.57,2,113.21,0.22,24.78,Corporate
T07236,2022-01-15,Walmart,Los Angeles,Electronics,Mouse,464.74,6,2174.98,0.22,440.58,Home Office
T07237,2022-03-31,Walmart,Houston,Household,Detergent,436.99,5,1857.21,0.15,308.52,Corporate
T07238,2022-04-10,Walmart,Phoenix,Household,Tissue,465.26,5,2326.3,0.0,701.93,Home Office
T07239,2022-06-19,Walmart,Los Angeles,Household,Soap,171.35,3,436.94,0.15,131.42,Consumer
T07240,2022-06-23,Walmart,Los Angeles,Clothing,T-Shirt,38.57,9,295.06,0.15,109.66,Home Office
T07241,2022-12-11,Walmart,Chicago,Clothing,Jeans,364.97,3,1083.96,0.01,425.68,Corporate
T07242,2022-09-03,Walmart,New York,Household,Cleaner,443.32,3,1063.97,0.2,282.77,Corporate
T07243,2022-08-31,Walmart,Los Angeles,Groceries,Rice,273.45,7,1875.87,0.02,699.68,Home Office
T07244,2022-01-19,Walmart,New York,Electronics,Mouse,488.07,7,2801.52,0.18,458.22,Corporate
T07245,2022-11-27,Walmart,Houston,Groceries,Beans,409.88,1,372.99,0.09,103.13,Consumer
T07246,2022-03-11,Walmart,Phoenix,Household,Detergent,119.31,2,202.83,0.15,54.31,Corporate
T07247,2022-09-04,Walmart,Chicago,Household,Detergent,195.13,3,556.12,0.05,149.27,Corporate
T07248,2022-03-21,Walmart,Los Angeles,Beverages,Soda,212.35,1,150.77,0.29,27.26,Corporate
T07249,2022-11-18,Walmart,New York,Beverages,Water,249.91,10,1999.28,0.2,300.02,Consumer
T07250,2022-08-24,Walmart,Chicago,Clothing,Jeans,479.01,10,4694.3,0.02,1845.62,Consumer
T07251,2022-10-02,Walmart,Phoenix,Groceries,Milk,227.78,10,2255.02,0.01,394.41,Consumer
T07252,2022-06-21,Walmart,Chicago,Household,Cleaner,499.17,10,4342.78,0.13,1681.44,Corporate
T07253,2022-08-25,Walmart,Phoenix,Beverages,Soda,488.51,4,1934.5,0.01,650.19,Home Office
T07254,2022-07-31,Walmart,Chicago,Electronics,Charger,474.69,9,3844.99,0.1,1282.38,Home Office
T07255,2022-01-29,Walmart,Los Angeles,Electronics,Mouse,163.78,3,402.9,0.18,135.1,Corporate
T07256,2022-09-24,Walmart,Chicago,Beverages,Soda,111.37,1,110.26,0.01,24.02,Corporate
T07257,2022-06-03,Walmart,Los Angeles,Groceries,Eggs,334.47,3,933.17,0.07,140.55,Corporate
T07258,2022-10-17,Walmart,New York,Beverages,Water,490.93,3,1192.96,0.19,236.37,Home Office
T07259,2022-12-14,Walmart,Los Angeles,Household,Detergent,376.51,2,730.43,0.03,184.86,Consumer
T07260,2022-06-11,Walmart,Chicago,Electronics,USB Cable,52.85,8,329.78,0.22,107.84,Corporate
T07261,2022-10-12,Walmart,Chicago,Household,Cleaner,413.44,4,1422.23,0.14,393.39,Home Office
T07262,2022-10-02,Walmart,Los Angeles,Beverages,Coffee,99.18,8,626.82,0.21,238.02,Corporate
T07263,2022-01-10,Walmart,Los Angeles,Beverages,Juice,177.06,5,770.21,0.13,276.24,Home Office
T07264,2022-04-17,Walmart,Houston,Clothing,Jacket,230.18,7,1417.91,0.12,547.17,Corporate
T07265,2022-10-23,Walmart,Phoenix,Clothing,T-Shirt,288.62,2,467.56,0.19,142.54,Consumer
T07266,2022-12-17,Walmart,Chicago,Household,Trash Bags,50.88,2,92.6,0.09,24.45,Home Office
T07267,2022-06-19,Walmart,Chicago,Household,Detergent,30.73,9,193.6,0.3,38.58,Corporate
T07268,2022-07-01,Walmart,Phoenix,Groceries,Beans,126.51,10,1125.94,0.11,261.69,Corporate
T07269,2022-02-03,Walmart,New York,Electronics,USB Cable,412.6,8,2937.71,0.11,860.44,Consumer
T07270,2022-03-18,Walmart,Los Angeles,Beverages,Juice,10.6,2,16.32,0.23,5.19,Home Office
T07271,2022-05-24,Walmart,Los Angeles,Groceries,Bread,14.63,2,26.04,0.11,7.27,Home Office
T07272,2022-01-16,Walmart,Los Angeles,Household,Soap,13.58,3,31.78,0.22,9.06,Consumer
T07273,2022-06-23,Walmart,Los Angeles,Clothing,Jacket,112.79,3,318.07,0.06,86.05,Corporate
T07274,2022-07-12,Walmart,Houston,Groceries,Beans,274.68,6,1417.35,0.14,309.17,Consumer
T07275,2022-11-17,Walmart,New York,Household,Detergent,335.38,4,952.48,0.29,345.5,Home Office
T07276,2022-10-01,Walmart,New York,Electronics,Keyboard,159.06,2,257.68,0.19,77.93,Home Office
T07277,2022-03-26,Walmart,Chicago,Electronics,Charger,128.52,8,873.94,0.15,164.66,Consumer
T07278,2022-10-20,Walmart,Chicago,Household,Soap,161.83,6,718.53,0.26,142.15,Home Office
T07279,2022-11-07,Walmart,Los Angeles,Clothing,Shoes,171.6,6,947.23,0.08,149.32,Corporate
T07280,2022-07-19,Walmart,New York,Groceries,Bread,121.47,8,932.89,0.04,306.24,Home Office
T07281,2022-04-06,Walmart,Chicago,Clothing,Jacket,280.08,7,1529.24,0.22,448.76,Home Office
T07282,2022-11-01,Walmart,New York,Groceries,Bread,151.53,3,404.59,0.11,80.08,Home Office
T07283,2022-03-01,Walmart,New York,Electronics,USB Cable,97.67,8,703.22,0.1,195.89,Consumer
T07284,2022-06-07,Walmart,Los Angeles,Household,Tissue,478.65,9,3618.59,0.16,662.27,Home Office
T07285,2022-12-28,Walmart,Los Angeles,Household,Trash Bags,145.57,5,655.06,0.1,159.27,Home Office
T07286,2022-06-11,Walmart,Houston,Electronics,Mouse,120.99,1,90.74,0.25,15.42,Corporate
T07287,2022-12-30,Walmart,Los Angeles,Clothing,T-Shirt,304.91,6,1317.21,0.28,396.35,Corporate
T07288,2022-01-17,Walmart,New York,Groceries,Bread,50.69,9,424.28,0.07,137.04,Consumer
T07289,2022-05-20,Walmart,Chicago,Electronics,Mouse,182.67,8,1169.09,0.2,431.25,Consumer
T07290,2022-07-31,Walmart,Phoenix,Clothing,Jacket,12.24,4,42.6,0.13,14.43,Consumer
T07291,2022-02-14,Walmart,Chicago,Household,Detergent,78.99,2,151.66,0.04,50.47,Home Office
T07292,2022-09-12,Walmart,Los Angeles,Clothing,T-Shirt,314.77,5,1384.99,0.12,417.36,Corporate
T07293,2022-05-02,Walmart,Los Angeles,Clothing,Jeans,12.26,7,75.52,0.12,21.96,Corporate
T07294,2022-07-10,Walmart,Houston,Clothing,T-Shirt,208.8,1,185.83,0.11,59.32,Consumer
T07295,2022-08-20,Walmart,Los Angeles,Clothing,T-Shirt,131.95,6,641.28,0.19,225.72,Consumer
T07296,2022-06-04,Walmart,New York,Beverages,Water,301.07,4,1180.19,0.02,426.19,Home Office
T07297,2022-04-21,Walmart,Los Angeles,Groceries,Beans,63.93,1,59.45,0.07,16.51,Home Office
T07298,2022-09-26,Walmart,Phoenix,Clothing,T-Shirt,444.32,8,2772.56,0.22,566.64,Home Office
T07299,2022-06-04,Walmart,New York,Clothing,T-Shirt,429.72,7,2496.67,0.17,422.12,Home Office
T07300,2022-03-31,Walmart,Los Angeles,Electronics,Charger,470.84,9,3390.05,0.2,1103.16,Consumer
T07301,2022-02-27,Walmart,Phoenix,Groceries,Eggs,161.58,10,1357.27,0.16,466.51,Consumer
T07302,2022-07-11,Walmart,Chicago,Beverages,Coffee,71.85,5,294.59,0.18,114.55,Consumer
T07303,2022-01-20,Walmart,Phoenix,Household,Tissue,101.22,10,941.35,0.07,287.91,Home Office
T07304,2022-04-14,Walmart,Phoenix,Clothing,Shoes,134.07,4,455.84,0.15,150.21,Corporate
T07305,2022-02-17,Walmart,Chicago,Beverages,Coffee,90.61,6,424.05,0.22,168.28,Consumer
T07306,2022-08-16,Walmart,Los Angeles,Household,Trash Bags,142.1,7,944.96,0.05,373.8,Consumer
T07307,2022-09-17,Walmart,Houston,Beverages,Water,82.87,2,120.99,0.27,30.0,Home Office
T07308,2022-01-13,Walmart,Chicago,Clothing,Socks,32.15,2,54.65,0.15,14.93,Home Office
T07309,2022-09-05,Walmart,Houston,Household,Tissue,178.25,6,1037.41,0.03,273.91,Home Office
T07310,2022-09-14,Walmart,Chicago,Electronics,Headphones,151.83,7,807.74,0.24,295.12,Consumer
T07311,2022-03-20,Walmart,New York,Electronics,Charger,239.78,1,179.84,0.25,43.64,Consumer
T07312,2022-04-08,Walmart,Chicago,Groceries,Beans,22.05,3,53.58,0.19,16.17,Home Office
T07313,2022-06-24,Walmart,Phoenix,Groceries,Milk,463.67,10,3987.56,0.14,752.87,Home Office
T07314,2022-09-05,Walmart,Los Angeles,Household,Cleaner,134.42,6,766.19,0.05,241.59,Consumer
T07315,2022-09-26,Walmart,Houston,Electronics,Charger,377.55,2,755.1,0.0,155.53,Consumer
T07316,2022-06-08,Walmart,Chicago,Household,Cleaner,173.34,4,506.15,0.27,139.61,Consumer
T07317,2022-06-17,Walmart,New York,Household,Trash Bags,277.54,2,449.61,0.19,177.01,Consumer
T07318,2022-03-15,Walmart,Houston,Beverages,Juice,90.13,2,137.0,0.24,39.41,Consumer
T07319,2022-02-20,Walmart,Houston,Electronics,Charger,495.38,3,1322.66,0.11,336.56,Home Office
T07320,2022-09-22,Walmart,Phoenix,Electronics,Mouse,150.57,2,289.09,0.04,79.29,Corporate
T07321,2022-12-13,Walmart,Los Angeles,Beverages,Water,243.06,3,510.43,0.3,142.11,Consumer
T07322,2022-03-09,Walmart,Phoenix,Clothing,Jacket,29.37,5,104.26,0.29,29.38,Home Office
T07323,2022-04-16,Walmart,Phoenix,Groceries,Milk,217.41,2,378.29,0.13,91.68,Corporate
T07324,2022-01-19,Walmart,Los Angeles,Clothing,Shoes,315.0,10,2583.0,0.18,984.54,Corporate
T07325,2022-08-24,Walmart,New York,Beverages,Tea,344.55,3,888.94,0.14,223.47,Corporate
T07326,2022-07-18,Walmart,Los Angeles,Household,Tissue,3.59,8,26.71,0.07,5.58,Consumer
T07327,2022-09-25,Walmart,Chicago,Clothing,Shoes,239.34,4,708.45,0.26,192.35,Consumer
T07328,2022-03-01,Walmart,Houston,Clothing,Shoes,181.42,3,462.62,0.15,151.26,Home Office
T07329,2022-01-03,Walmart,Los Angeles,Beverages,Juice,154.43,5,555.95,0.28,168.19,Home Office
T07330,2022-06-09,Walmart,Phoenix,Household,Cleaner,131.92,5,547.47,0.17,102.47,Consumer
T07331,2022-01-23,Walmart,Los Angeles,Beverages,Water,43.37,2,62.45,0.28,19.17,Home Office
T07332,2022-12-18,Walmart,New York,Groceries,Beans,48.45,10,431.2,0.11,114.21,Consumer
T07333,2022-11-01,Walmart,Phoenix,Beverages,Coffee,399.32,9,3018.86,0.16,917.58,Home Office
T07334,2022-02-14,Walmart,Los Angeles,Clothing,Jeans,117.63,4,338.77,0.28,126.95,Home Office
T07335,2022-06-20,Walmart,Chicago,Clothing,Jacket,355.74,3,960.5,0.1,320.68,Corporate
T07336,2022-08-28,Walmart,New York,Electronics,Headphones,106.1,8,746.94,0.12,175.7,Consumer
T07337,2022-01-24,Walmart,Phoenix,Beverages,Soda,140.54,1,105.41,0.25,37.21,Consumer
T07338,2022-02-22,Walmart,Chicago,Household,Detergent,140.14,4,487.69,0.13,141.64,Home Office
T07339,2022-09-24,Walmart,Houston,Household,Tissue,495.87,6,2201.66,0.26,813.27,Consumer
T07340,2022-12-04,Walmart,Phoenix,Beverages,Water,35.46,6,168.08,0.21,56.21,Corporate
T07341,2022-06-09,Walmart,Phoenix,Electronics,Mouse,225.46,2,320.15,0.29,98.32,Consumer
T07342,2022-01-12,Walmart,New York,Electronics,Charger,465.98,6,2516.29,0.1,583.26,Corporate
T07343,2022-10-23,Walmart,New York,Beverages,Tea,194.67,3,572.33,0.02,197.93,Consumer
T07344,2022-06-09,Walmart,Los Angeles,Electronics,Headphones,153.4,8,895.86,0.27,322.48,Home Office
T07345,2022-11-24,Walmart,Phoenix,Beverages,Tea,481.47,5,2166.62,0.1,354.1,Corporate
T07346,2022-04-18,Walmart,New York,Household,Detergent,193.45,5,715.76,0.26,268.68,Corporate
T07347,2022-06-14,Walmart,New York,Household,Detergent,15.89,6,74.37,0.22,20.12,Home Office
T07348,2022-04-13,Walmart,Phoenix,Clothing,Jacket,385.11,1,296.53,0.23,53.69,Corporate
T07349,2022-04-09,Walmart,Phoenix,Groceries,Beans,296.42,10,2549.21,0.14,674.31,Corporate
T07350,2022-05-27,Walmart,Houston,Household,Trash Bags,348.32,4,1351.48,0.03,352.74,Consumer
T07351,2022-05-22,Walmart,Phoenix,Clothing,Socks,260.62,2,469.12,0.1,81.12,Home Office
T07352,2022-09-30,Walmart,Houston,Groceries,Eggs,424.1,2,737.93,0.13,236.04,Consumer
T07353,2022-06-13,Walmart,Phoenix,Clothing,Shoes,449.89,7,2676.85,0.15,515.19,Corporate
T07354,2022-08-14,Walmart,Chicago,Groceries,Eggs,276.11,1,259.54,0.06,67.7,Consumer
T07355,2022-12-10,Walmart,Chicago,Clothing,Jacket,235.12,5,893.46,0.24,342.64,Corporate
T07356,2022-03-02,Walmart,Chicago,Groceries,Bread,470.21,7,2797.75,0.15,709.82,Consumer
T07357,2022-05-20,Walmart,Houston,Groceries,Beans,277.45,2,543.8,0.02,125.29,Home Office
T07358,2022-03-18,Walmart,Chicago,Electronics,Keyboard,137.37,1,114.02,0.17,36.47,Home Office
T07359,2022-03-22,Walmart,Houston,Electronics,Charger,227.5,8,1456.0,0.2,329.12,Home Office
T07360,2022-05-21,Walmart,Los Angeles,Household,Tissue,14.09,4,54.67,0.03,11.18,Home Office
T07361,2022-02-28,Walmart,Houston,Household,Soap,343.81,9,2908.63,0.06,687.83,Home Office
T07362,2022-01-08,Walmart,Phoenix,Clothing,Jacket,232.02,4,705.34,0.24,170.15,Corporate
T07363,2022-11-15,Walmart,New York,Electronics,Headphones,24.63,7,144.82,0.16,47.35,Home Office
T07364,2022-10-14,Walmart,Houston,Beverages,Soda,366.7,1,348.36,0.05,94.13,Home Office
T07365,2022-09-21,Walmart,Houston,Clothing,Jeans,24.03,9,209.78,0.03,68.42,Corporate
T07366,2022-02-22,Walmart,Houston,Groceries,Bread,3.3,7,17.09,0.26,3.09,Consumer
T07367,2022-04-16,Walmart,Los Angeles,Clothing,Jeans,77.01,10,585.28,0.24,130.08,Corporate
T07368,2022-10-05,Walmart,Chicago,Electronics,Keyboard,61.15,1,47.7,0.22,12.52,Consumer
T07369,2022-06-29,Walmart,Houston,Beverages,Coffee,66.45,3,151.51,0.24,59.08,Corporate
T07370,2022-10-09,Walmart,Los Angeles,Household,Tissue,440.52,1,392.06,0.11,100.23,Consumer
T07371,2022-06-13,Walmart,New York,Beverages,Coffee,163.18,4,561.34,0.14,188.69,Home Office
T07372,2022-05-19,Walmart,Chicago,Clothing,Jeans,3.98,7,23.12,0.17,8.45,Home Office
T07373,2022-03-14,Walmart,Houston,Groceries,Eggs,461.73,1,424.79,0.08,108.44,Corporate
T07374,2022-12-27,Walmart,Phoenix,Beverages,Tea,150.68,8,940.24,0.22,196.31,Consumer
T07375,2022-05-26,Walmart,New York,Electronics,Keyboard,227.09,10,1907.56,0.16,315.06,Corporate
T07376,2022-10-21,Walmart,Los Angeles,Electronics,Keyboard,2.76,9,17.88,0.28,4.66,Consumer
T07377,2022-05-06,Walmart,Houston,Clothing,Socks,282.13,8,2257.04,0.0,585.98,Corporate
T07378,2022-03-29,Walmart,Los Angeles,Groceries,Rice,159.37,3,349.02,0.27,113.42,Corporate
T07379,2022-02-06,Walmart,Los Angeles,Household,Soap,45.46,3,110.47,0.19,38.19,Consumer
T07380,2022-06-09,Walmart,New York,Groceries,Milk,498.28,8,3188.99,0.2,1065.11,Consumer
T07381,2022-11-10,Walmart,Chicago,Clothing,Jeans,499.5,6,2247.75,0.25,524.55,Consumer
T07382,2022-06-23,Walmart,Phoenix,Electronics,Headphones,397.12,9,3359.64,0.06,762.79,Consumer
T07383,2022-10-04,Walmart,New York,Clothing,T-Shirt,120.11,5,564.52,0.06,96.72,Corporate
T07384,2022-08-16,Walmart,Chicago,Clothing,Shoes,321.81,1,231.7,0.28,49.43,Corporate
T07385,2022-01-26,Walmart,Phoenix,Groceries,Beans,67.75,8,439.02,0.19,100.37,Home Office
T07386,2022-03-08,Walmart,Chicago,Electronics,USB Cable,185.65,9,1620.72,0.03,259.34,Home Office
T07387,2022-01-15,Walmart,Los Angeles,Clothing,Jacket,209.32,8,1540.6,0.08,277.28,Consumer
T07388,2022-08-30,Walmart,Chicago,Beverages,Tea,200.5,5,952.38,0.05,301.26,Corporate
T07389,2022-12-12,Walmart,Phoenix,Household,Cleaner,48.61,8,353.88,0.09,107.33,Home Office
T07390,2022-01-26,Walmart,Los Angeles,Household,Detergent,483.9,7,2946.95,0.13,1116.26,Corporate
T07391,2022-02-24,Walmart,Los Angeles,Household,Detergent,43.54,7,243.82,0.2,48.13,Home Office
T07392,2022-07-16,Walmart,Houston,Household,Detergent,417.28,2,809.52,0.03,240.95,Corporate
T07393,2022-01-28,Walmart,Los Angeles,Beverages,Water,13.44,7,77.15,0.18,13.25,Corporate
T07394,2022-02-14,Walmart,Los Angeles,Beverages,Water,189.57,5,815.15,0.14,177.06,Consumer
T07395,2022-08-07,Walmart,Phoenix,Electronics,Keyboard,36.58,5,179.24,0.02,70.14,Consumer
T07396,2022-07-20,Walmart,Chicago,Household,Tissue,108.75,10,967.88,0.11,168.62,Consumer
T07397,2022-04-02,Walmart,Houston,Household,Cleaner,429.54,7,2736.17,0.09,445.08,Home Office
T07398,2022-12-27,Walmart,Los Angeles,Groceries,Eggs,88.1,5,334.78,0.24,70.36,Corporate
T07399,2022-11-02,Walmart,New York,Beverages,Water,263.35,9,1967.22,0.17,768.65,Corporate
T07400,2022-10-31,Walmart,Chicago,Household,Cleaner,72.78,4,253.27,0.13,42.35,Corporate
T07401,2022-11-19,Walmart,Los Angeles,Groceries,Beans,313.06,7,1753.14,0.2,613.61,Home Office
T07402,2022-12-20,Walmart,Phoenix,Groceries,Bread,74.01,2,143.58,0.03,56.54,Consumer
T07403,2022-12-25,Walmart,New York,Beverages,Coffee,332.45,5,1363.05,0.18,263.79,Corporate
T07404,2022-08-17,Walmart,Houston,Groceries,Milk,259.77,4,779.31,0.25,254.84,Consumer
T07405,2022-11-12,Walmart,Chicago,Beverages,Juice,73.2,8,573.89,0.02,133.8,Home Office
T07406,2022-07-02,Walmart,New York,Clothing,Jeans,65.84,3,179.74,0.09,51.9,Corporate
T07407,2022-06-09,Walmart,Phoenix,Household,Detergent,397.25,5,1469.83,0.26,255.13,Corporate
T07408,2022-06-20,Walmart,Chicago,Beverages,Juice,60.37,4,195.6,0.19,39.77,Corporate
T07409,2022-04-12,Walmart,Phoenix,Household,Cleaner,458.42,4,1503.62,0.18,571.56,Consumer
T07410,2022-12-10,Walmart,Houston,Groceries,Milk,366.59,1,322.6,0.12,109.6,Corporate
T07411,2022-10-01,Walmart,Houston,Clothing,Shoes,356.79,10,3282.47,0.08,929.29,Corporate
T07412,2022-02-10,Walmart,Houston,Household,Cleaner,141.6,7,842.52,0.15,253.44,Corporate
T07413,2022-08-27,Walmart,Chicago,Clothing,T-Shirt,111.43,9,972.78,0.03,166.13,Consumer
T07414,2022-10-18,Walmart,Chicago,Beverages,Soda,152.27,3,433.97,0.05,127.67,Home Office
T07415,2022-03-09,Walmart,Los Angeles,Household,Soap,351.47,5,1370.73,0.22,449.98,Consumer
T07416,2022-02-17,Walmart,Chicago,Household,Cleaner,49.35,1,44.91,0.09,12.2,Home Office
T07417,2022-12-24,Walmart,Phoenix,Groceries,Rice,168.51,9,1471.09,0.03,361.1,Consumer
T07418,2022-08-28,Walmart,Phoenix,Electronics,Mouse,39.62,5,174.33,0.12,67.23,Home Office
T07419,2022-02-19,Walmart,Houston,Groceries,Beans,453.52,8,3192.78,0.12,1113.88,Home Office
T07420,2022-08-22,Walmart,New York,Groceries,Rice,161.76,9,1368.49,0.06,459.97,Home Office
T07421,2022-06-08,Walmart,Los Angeles,Groceries,Eggs,180.25,10,1622.25,0.1,382.09,Corporate
T07422,2022-12-17,Walmart,Phoenix,Household,Tissue,57.91,7,287.81,0.29,112.44,Corporate
T07423,2022-11-26,Walmart,Phoenix,Beverages,Soda,344.84,1,275.87,0.2,71.66,Corporate
T07424,2022-12-30,Walmart,New York,Groceries,Milk,495.3,2,950.98,0.04,200.35,Corporate
T07425,2022-08-27,Walmart,Phoenix,Household,Trash Bags,179.68,10,1347.6,0.25,289.55,Consumer
T07426,2022-08-29,Walmart,Chicago,Household,Detergent,304.58,8,2363.54,0.03,714.13,Consumer
T07427,2022-04-29,Walmart,New York,Electronics,Headphones,60.8,2,117.95,0.03,33.31,Consumer
T07428,2022-04-25,Walmart,Phoenix,Beverages,Tea,24.03,4,91.31,0.05,28.42,Consumer
T07429,2022-03-15,Walmart,Phoenix,Electronics,Headphones,438.45,5,1556.5,0.29,352.0,Consumer
T07430,2022-11-12,Walmart,Chicago,Electronics,USB Cable,79.72,2,127.55,0.2,40.24,Home Office
T07431,2022-05-13,Walmart,Houston,Groceries,Rice,51.55,5,188.16,0.27,56.05,Consumer
T07432,2022-07-06,Walmart,Chicago,Electronics,Headphones,60.87,4,209.39,0.14,74.7,Consumer
T07433,2022-07-20,Walmart,Phoenix,Clothing,Jacket,176.35,4,627.81,0.11,152.7,Corporate
T07434,2022-04-04,Walmart,New York,Electronics,Keyboard,45.83,2,87.08,0.05,30.41,Home Office
T07435,2022-12-25,Walmart,Phoenix,Beverages,Juice,100.54,7,626.36,0.11,189.75,Consumer
T07436,2022-12-07,Walmart,Chicago,Beverages,Coffee,486.51,2,875.72,0.1,220.58,Consumer
T07437,2022-06-19,Walmart,Los Angeles,Electronics,Headphones,40.29,5,175.26,0.13,65.16,Consumer
T07438,2022-06-16,Walmart,Chicago,Household,Trash Bags,139.06,9,1151.42,0.08,191.71,Consumer
T07439,2022-08-21,Walmart,New York,Clothing,Jeans,213.98,1,211.84,0.01,69.05,Consumer
T07440,2022-09-07,Walmart,Chicago,Beverages,Juice,119.31,4,338.84,0.29,58.58,Consumer
T07441,2022-01-16,Walmart,Chicago,Electronics,Mouse,57.31,1,45.85,0.2,13.2,Corporate
T07442,2022-02-03,Walmart,Phoenix,Household,Trash Bags,72.69,6,401.25,0.08,86.47,Corporate
T07443,2022-09-01,Walmart,Phoenix,Clothing,Socks,45.93,4,134.12,0.27,30.85,Corporate
T07444,2022-02-27,Walmart,Phoenix,Clothing,T-Shirt,461.41,1,396.81,0.14,138.32,Consumer
T07445,2022-06-29,Walmart,Los Angeles,Electronics,Keyboard,283.68,9,2323.34,0.09,361.11,Corporate
T07446,2022-09-03,Walmart,Phoenix,Electronics,Charger,222.11,2,324.28,0.27,112.39,Home Office
T07447,2022-08-25,Walmart,Houston,Electronics,Keyboard,345.54,7,2249.47,0.07,593.4,Corporate
T07448,2022-03-29,Walmart,Chicago,Household,Cleaner,13.51,2,25.67,0.05,8.42,Home Office
T07449,2022-05-25,Walmart,Los Angeles,Beverages,Tea,115.22,5,547.29,0.05,158.04,Home Office
T07450,2022-06-28,Walmart,Chicago,Beverages,Tea,443.67,2,683.25,0.23,122.25,Home Office
T07451,2022-11-06,Walmart,Chicago,Clothing,Socks,8.84,1,8.4,0.05,1.98,Corporate
T07452,2022-10-22,Walmart,Los Angeles,Electronics,Charger,457.36,7,2945.4,0.08,1120.24,Corporate
T07453,2022-03-07,Walmart,Los Angeles,Electronics,USB Cable,487.87,3,1185.52,0.19,299.67,Corporate
T07454,2022-09-18,Walmart,Phoenix,Household,Soap,117.43,6,542.53,0.23,161.95,Corporate
T07455,2022-02-22,Walmart,Phoenix,Beverages,Tea,125.39,4,401.25,0.2,78.61,Corporate
T07456,2022-07-27,Walmart,Los Angeles,Groceries,Eggs,350.54,7,2306.55,0.06,516.98,Home Office
T07457,2022-02-24,Walmart,Phoenix,Groceries,Beans,70.38,5,302.63,0.14,68.22,Home Office
T07458,2022-06-16,Walmart,New York,Electronics,Mouse,178.73,5,679.17,0.24,200.42,Consumer
T07459,2022-10-12,Walmart,Phoenix,Groceries,Beans,206.87,7,1288.8,0.11,456.57,Home Office
T07460,2022-11-29,Walmart,Chicago,Household,Trash Bags,58.75,3,144.53,0.18,42.92,Corporate
T07461,2022-02-06,Walmart,Phoenix,Clothing,Jeans,231.38,2,384.09,0.17,83.83,Consumer
T07462,2022-06-04,Walmart,Houston,Groceries,Beans,375.02,5,1818.85,0.03,398.52,Corporate
T07463,2022-09-30,Walmart,Chicago,Household,Cleaner,236.42,10,2293.27,0.03,606.35,Corporate
T07464,2022-08-25,Walmart,Los Angeles,Groceries,Rice,399.08,8,2458.33,0.23,982.15,Consumer
T07465,2022-07-25,Walmart,Phoenix,Groceries,Beans,393.34,2,676.54,0.14,246.4,Home Office
T07466,2022-10-30,Walmart,Houston,Beverages,Tea,130.7,5,477.06,0.27,170.47,Consumer
T07467,2022-07-31,Walmart,Los Angeles,Clothing,T-Shirt,133.79,6,658.25,0.18,248.24,Home Office
T07468,2022-05-03,Walmart,Houston,Clothing,Shoes,187.54,3,545.74,0.03,105.45,Corporate
T07469,2022-11-14,Walmart,Houston,Household,Cleaner,465.0,7,2506.35,0.23,536.56,Corporate
T07470,2022-05-05,Walmart,Los Angeles,Groceries,Beans,110.41,8,874.45,0.01,249.5,Consumer
T07471,2022-10-08,Walmart,Phoenix,Electronics,Headphones,328.64,3,877.47,0.11,268.33,Consumer
T07472,2022-03-23,Walmart,Phoenix,Groceries,Milk,5.68,4,16.13,0.29,2.48,Consumer
T07473,2022-09-04,Walmart,Chicago,Beverages,Tea,315.56,8,1767.14,0.3,433.33,Consumer
T07474,2022-07-16,Walmart,Chicago,Clothing,Socks,317.73,5,1413.9,0.11,472.02,Corporate
T07475,2022-02-03,Walmart,New York,Clothing,Shoes,234.02,4,702.06,0.25,217.07,Home Office
T07476,2022-06-24,Walmart,Los Angeles,Clothing,Shoes,402.0,6,1857.24,0.23,576.64,Home Office
T07477,2022-04-17,Walmart,Phoenix,Beverages,Tea,220.56,1,209.53,0.05,50.77,Corporate
T07478,2022-12-22,Walmart,New York,Household,Trash Bags,404.78,6,1821.51,0.25,666.65,Corporate
T07479,2022-10-30,Walmart,Phoenix,Household,Trash Bags,363.1,8,2091.46,0.28,397.31,Consumer
T07480,2022-08-09,Walmart,Chicago,Beverages,Tea,252.98,10,2226.22,0.12,757.85,Home Office
T07481,2022-08-11,Walmart,New York,Beverages,Coffee,16.24,7,88.67,0.22,32.23,Consumer
T07482,2022-10-18,Walmart,Houston,Groceries,Eggs,44.58,6,189.91,0.29,59.06,Corporate
T07483,2022-06-25,Walmart,Houston,Beverages,Soda,298.52,6,1450.81,0.19,537.02,Consumer
T07484,2022-10-06,Walmart,Houston,Groceries,Bread,345.98,8,2546.41,0.08,663.66,Consumer
T07485,2022-12-22,Walmart,Houston,Electronics,Mouse,408.66,1,380.05,0.07,150.47,Corporate
T07486,2022-05-01,Walmart,Houston,Beverages,Tea,214.88,1,206.28,0.04,50.21,Consumer
T07487,2022-03-30,Walmart,Los Angeles,Electronics,Mouse,467.61,5,1706.78,0.27,674.24,Consumer
T07488,2022-12-06,Walmart,Phoenix,Clothing,Shoes,204.47,9,1656.21,0.1,585.31,Home Office
T07489,2022-12-09,Walmart,Houston,Electronics,Charger,367.44,8,2792.54,0.05,926.67,Consumer
T07490,2022-02-09,Walmart,Phoenix,Groceries,Milk,439.04,2,878.08,0.0,269.2,Home Office
